Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
165617,142557319,G,35.3298,-4.572369999999999,17.1464,-30.5496,17.7456,-1.31169,1.8314,-1,G,25.2981,-3.09179,11.7901,-22.168000000000003,12.1888,-1.3595,1.8272599999999999,1,0.737671
165617,145150528,G,11.9875,-8.37898,-0.497357,8.55767,8.39372,0.8951180000000001,-3.0823,1,G,42.4086,-28.7596,-2.13612,31.0935,28.5381,0.935565,-3.06753,-1,0.717592
165617,145300438,G,40.1482,-10.0193,12.4066,36.8451,15.9471,1.57444,2.25014,1,G,21.1929,-5.48356,6.996389999999999,19.2382,8.88926,1.51475,2.23556,-1,0.764704
165617,148299327,G,20.3543,16.9594,-0.804469,-11.2258,16.9785,-0.620572,-0.0473995,1,G,9.39477,8.129539999999999,-0.473422,-4.68371,8.143310000000001,-0.547409,-0.0581691,-1,0.898961
165617,147780469,G,21.3183,3.03632,4.8485,-20.5361,5.48613,-1.9901099999999998,1.0123,1,G,11.343,1.32978,2.94056,-10.8736,3.22726,-1.92918,1.1461,-1,0.672824
165617,147393199,G,6.385730000000001,2.4430400000000003,-4.87446,-3.32228,5.4524099999999995,-0.576804,-1.1062,1,G,16.209,4.9744,-12.5352,-8.991430000000001,13.1784,-0.625089,-1.1934200000000001,-1,0.883865
165617,155678596,G,8.868269999999999,-8.241719999999999,-0.299344,-3.25875,8.24715,-0.38551599999999997,-3.10529,-1,G,10.5089,-9.80596,0.459683,-3.7492400000000004,9.81673,-0.3732,3.09475,1,0.785279
165617,157219842,G,17.7991,7.90043,1.88952,-15.837,8.12324,-1.42086,0.23475700000000002,1,G,19.657,8.12247,2.11457,-17.7747,8.39321,-1.49509,0.254682,-1,0.6690699999999999
165617,160101892,G,5.84587,2.5516799999999997,4.90902,-1.88507,5.53259,-0.334451,1.09144,1,G,10.8794,4.55757,9.532169999999999,-2.59178,10.5657,-0.24290599999999998,1.1248,-1,0.777428
165617,159375163,G,15.7931,4.67205,-15.0802,0.41487399999999997,15.7873,0.0262759,-1.27036,-1,T,22.2514,7.36291,-20.9835,0.7716529999999999,22.2378,0.0346931,-1.23333,1,0.743143
165617,160806376,G,8.4377,4.178669999999999,-2.14623,-7.00829,4.69762,-1.19025,-0.47448100000000004,1,G,16.1672,7.104610000000001,-4.28296,-13.8762,8.29573,-1.2868899999999999,-0.542507,-1,0.770737
165617,161325479,G,15.2894,3.0280400000000003,-5.72743,-13.8485,6.40776,-1.5035,-1.0843,1,G,20.3143,3.34845,-7.84444,-18.4367,8.5292,-1.51365,-1.16735,-1,0.6562819999999999
165617,162779723,G,16.2766,8.03438,7.62918,11.9231,11.0795,0.9342010000000001,0.7595350000000001,1,G,15.9163,8.26855,6.98773,11.6671,10.8258,0.9352739999999999,0.7016399999999999,-1,0.668369
165617,163208806,G,4.943280000000001,-0.8196700000000001,3.60994,-3.27434,3.7018199999999997,-0.797317,1.79407,1,G,10.2334,-1.9869900000000003,6.818160000000001,-7.367210000000001,7.101789999999999,-0.9075559999999999,1.85437,-1,0.682789
165617,162899672,G,20.5201,-10.309000000000001,-3.9148099999999997,17.305,11.0273,1.23259,-2.77867,-1,G,39.4565,-20.4483,-8.19247,32.7346,22.0284,1.18698,-2.7605299999999997,1,0.796796
165617,164652157,G,15.0473,6.7602,0.648224,-13.4272,6.79121,-1.43337,0.095596,1,G,14.5956,6.27196,-0.126936,-13.1782,6.27324,-1.48779,-0.0202358,-1,0.861298
165617,164636578,G,25.3371,22.2784,-10.3645,-6.18104,24.5714,-0.248975,-0.435443,1,G,11.0622,9.60835,-4.91734,-2.4209,10.7935,-0.222452,-0.473026,-1,0.783519
165617,163596308,G,21.435,-1.46646,20.2995,-6.725039999999999,20.3524,-0.32469499999999996,1.6429099999999999,1,G,9.71909,-1.14889,9.1146,-3.1707799999999997,9.18672,-0.338638,1.69618,-1,0.786667
166701,670937461,G,8.419830000000001,-1.6969599999999998,4.65146,6.809310000000001,4.9513300000000005,1.12351,1.92062,1,G,11.0345,-2.43918,5.39951,9.30831,5.92489,1.2335399999999999,1.9951,-1,0.7507729999999999
166701,671392166,G,6.816160000000001,1.6559700000000002,-0.66661,-6.5774,1.7851099999999998,-2.01523,-0.382702,1,G,8.633610000000001,2.8321400000000003,-0.558029,-8.13607,2.8866,-1.7594599999999998,-0.19454200000000002,-1,0.752414
166701,672994857,G,18.2398,7.17819,-1.7012599999999998,16.6811,7.377039999999999,1.5547,-0.23271,1,G,18.9235,7.51775,-2.44211,17.1932,7.90445,1.51932,-0.314092,-1,0.7096979999999999
166701,673098099,G,11.6068,-2.3014799999999997,-6.6677800000000005,-9.21685,7.0538,-1.0825,-1.90316,-1,G,21.159000000000002,-4.44606,-11.434000000000001,-17.2392,12.267999999999999,-1.14101,-1.94165,1,0.688013
166701,674413226,G,7.58405,4.049580000000001,4.67282,-4.39002,6.18339,-0.660814,0.8567299999999999,1,G,8.92371,5.09253,4.78849,-5.54599,6.99025,-0.727498,0.754637,-1,0.82906
166701,674817820,G,22.3867,-3.9574599999999998,6.97545,20.9006,8.01987,1.68593,2.0868599999999997,1,G,9.86284,-1.39306,2.86731,9.33287,3.1878,1.7953299999999999,2.02305,-1,0.680342
166701,674458305,G,8.34271,7.10965,2.0936,3.8287400000000003,7.4115,0.49600500000000003,0.286379,1,G,7.0069300000000005,5.70202,2.25401,3.39004,6.13136,0.528022,0.376448,-1,0.6782239999999999
166701,674754578,G,20.5636,3.6119199999999996,7.44798,18.8237,8.27758,1.55988,1.1192600000000001,-1,G,54.7782,9.30599,18.9442,50.5485,21.1065,1.6074899999999999,1.11419,1,0.67579
166701,675214997,G,19.7519,-13.8886,10.9322,8.81577,17.675,0.48011099999999995,2.47475,-1,G,20.3554,-14.3595,10.6593,9.72198,17.8834,0.519894,2.50303,1,0.893177
166701,675594927,G,9.62487,1.99459,6.92692,6.37702,7.2083699999999995,0.797428,1.29043,-1,G,8.62,2.30219,5.77731,5.96791,6.21911,0.8525209999999999,1.19159,1,0.786439
166701,675452222,G,8.11851,-0.252929,-7.515289999999999,3.0586599999999997,7.51955,0.396305,-1.6044399999999999,1,G,23.1399,-1.15544,-21.7818,7.72393,21.8124,0.347095,-1.62379,-1,0.71887
166701,675977506,G,13.149000000000001,-8.55113,3.23735,-9.44895,9.143419999999999,-0.904805,2.77968,1,G,19.9314,-12.2405,4.68315,-15.0162,13.1058,-0.980785,2.77618,-1,0.860352
166701,675953394,G,9.188930000000001,1.3422,-8.90347,1.83085,9.00407,0.20196,-1.42117,-1,G,6.16716,0.371601,-6.0553300000000005,1.10345,6.06672,0.180897,-1.5095100000000001,1,0.704721
166701,682218058,G,30.5488,-15.04,-10.8123,-24.2922,18.5232,-1.08541,-2.5182900000000004,-1,G,14.43,-6.69428,-4.945,-11.7876,8.32265,-1.14744,-2.50537,1,0.8186359999999999
166701,682294473,G,16.1934,15.7213,1.83565,3.4185199999999996,15.8281,0.214333,0.11623499999999999,1,G,21.6068,20.9502,1.59501,5.03835,21.0109,0.23755700000000002,0.0759869,-1,0.8738549999999999
166701,682487299,G,37.605,-5.20614,-5.841019999999999,-36.7818,7.82441,-2.25203,-2.2987900000000003,1,G,7.79472,-1.23766,-1.4606700000000001,-7.555210000000001,1.91451,-2.0816,-2.27374,-1,0.723909
166701,682375188,G,15.4062,4.3855900000000005,9.75163,11.0911,10.6924,0.907494,1.1481700000000001,-1,G,7.3116,2.39836,4.87095,4.895919999999999,5.42939,0.810163,1.1132600000000001,1,0.819923
166701,683531593,G,11.7007,-5.23614,6.91736,-7.85035,8.67566,-0.812483,2.21873,-1,G,11.35,-5.4012199999999995,6.177219999999999,-7.8409,8.20557,-0.8495969999999999,2.28927,1,0.7048399999999999
166701,683805514,G,14.8284,-5.7923599999999995,3.73165,-13.1299,6.8903300000000005,-1.40058,2.56928,-1,G,16.0981,-6.01843,3.50463,-14.5133,6.96448,-1.48054,2.61428,1,0.669954
166701,683883241,G,14.4758,-1.47333,3.03097,-14.0777,3.3700900000000003,-2.13683,2.02326,1,G,20.2442,-1.50606,3.60944,-19.8626,3.91105,-2.32773,1.9660900000000001,-1,0.755521
166701,684763912,G,11.7164,-7.331910000000001,1.56406,9.00334,7.49688,1.0165799999999998,2.93142,1,G,17.3042,-10.6044,1.56692,13.5836,10.7196,1.0582799999999999,2.9948900000000003,-1,0.7140000000000001
166701,686538210,G,5.98325,1.75783,3.80449,4.26895,4.19096,0.8944709999999999,1.1379700000000001,1,G,6.9892,1.40143,4.841069999999999,4.84125,5.03984,0.853234,1.28901,-1,0.7495109999999999
166701,687620049,G,9.62983,-1.9243299999999999,-9.2367,-1.92428,9.43502,-0.20256300000000002,-1.7761900000000002,-1,G,9.28346,-1.2037799999999999,-9.06133,-1.61703,9.140939999999999,-0.17599,-1.70287,1,0.754339
166701,687678936,G,17.0532,7.407030000000001,-14.3082,5.5866,16.1118,0.340144,-1.09311,1,G,10.8249,4.50551,-9.34516,3.08802,10.3746,0.29342399999999996,-1.12155,-1,0.739701
166701,688683110,G,12.5311,2.09591,1.61321,-12.2483,2.64486,-2.23738,0.655988,1,G,37.8844,6.1076,6.28923,-36.8559,8.76682,-2.14304,0.800048,-1,0.864078
166701,689010122,G,7.81076,-3.51321,1.10039,-6.887910000000001,2.78803,-1.3842,2.8446700000000003,1,G,11.1855,-5.13797,2.36722,-9.64895,5.6570800000000006,-1.30368,2.70985,-1,0.7236640000000001
166701,689595307,G,39.0371,-28.7864,15.7963,21.1118,32.8356,0.605309,2.63972,1,G,38.0077,-27.5314,15.9934,20.7559,31.8397,0.612805,2.61532,-1,0.8517030000000001
166701,689524782,G,8.898,-3.3913800000000003,7.6902800000000004,-2.91914,8.404869999999999,-0.340686,1.9861400000000002,1,G,16.3788,-7.1532100000000005,13.7975,-5.16857,15.5415,-0.326721,2.04909,-1,0.769357
166701,689737650,G,12.0159,1.13871,4.38441,-11.1288,4.52987,-1.63105,1.31669,-1,G,50.7054,4.13197,19.8883,-46.4587,20.313,-1.56514,1.36595,1,0.8337950000000001
